Registration Number,First Name,Middle Name,Last Name,Gender,Date of Birth,Nationality,Country of Residence,Phone Number,Email Address,Home Address,City,State,Zip Code,University,Current GPA / CGPA,Previous GPA (historic tracking),Credits Completed,Credits Remaining,Courses Enrolled Per Semester,Course Codes,Course Units,Technical Skills,Soft Skills,Research Interests,Professional Interests,Hobbies,Preferred Learning Style,Study Partners Preferences,Preferred Study Hours,CS and Data Science Interests,Strong Computing Fields,Weak Computing Fields,Degree Program
22483097,Stephen,,Moses,Male,2002-03-08,Uganda,Uganda,+256 7656 465 83,stephen_moses216@mail.com,25 Street Central Kampala,Kampala,Kampala,96671,Mountains of the Moon University,2.34,None,75,41,6,"PSY101, CS101, ECON101, DS401, CYBER301, DATA201",16,"JavaScript, Pandas, R, Cybersecurity","Critical Thinking, Problem-solving",NLP,"Software Engineer, ML Engineer",Watching films,Visual,Online,Morning,"Machine Learning, AI, Computer Vision, Data Science","Software Engineering, Programming, Data Structures, Machine Learning","Research Methods, Statistics",
22422473,Margaret,Vincent,Oloya,Female,2000-11-11,Uganda,Uganda,+256 7045 997 66,margaret.oloya217@mail.com,5 Road Upper Kabale,Kabale,Kabale,26383,Lira University,2.29,2.95,39,29,4,"PSY101, CS101, CS201, ECON101",10,"Java, SQL, Deep Learning","Critical Thinking, Problem-solving, Communication, Teamwork",None,"Software Engineer, Data Scientist, ML Engineer","Farming, Photography",Reading/Writing,Online,Afternoon,Cybersecurity,"Algorithms, Data Structures","DevOps, Research Methods, Mobile Development",
22469543,Emmanuel,,Komakech,Male,2000-10-02,Uganda,Uganda,+256 7520 182 46,emmanuel.komakech218@yahoo.com,675 Road Central Kampala,Kampala,Wakiso,39816,Nkumba University,3.43,3.86,120,85,5,"DATA201, PSY101, CS201, PHYS101, ML502",17,"Machine Learning, C++, R, AWS, Deep Learning","Critical Thinking, Time Management, Problem-solving","Cybersecurity, Data Science, None",Data Scientist,"Sports, Hiking",Auditory,Alone,Evening,"Cybersecurity, Computer Vision","Software Engineering, Programming",Mobile Development,
22133949,Nathan,,Official,Male,2006-01-08,Uganda,Uganda,+256 7515 067 98,nathanofficial219@mail.com,551 Plot Lower Kampala,Kampala,Kampala,87491,Ndejje University,2.93,3.41,54,108,5,"ML502, EE301, CS201, CYBER301, CS101",15,"Git, Python, Deep Learning, R, Cybersecurity, JavaScript, Pandas, Java","Time Management, Critical Thinking, Communication, Problem-solving, Teamwork, Leadership","NLP, Data Science, Artificial Intelligence, Cybersecurity","ML Engineer, Software Engineer, Data Scientist, Cybersecurity Analyst","Reading, Football, Farming, Sports, Photography, Dancing",Reading/Writing,Online,Afternoon,"Computer Vision, None","Databases, Web Development, Data Structures, Software Engineering",DevOps,
22940685,Joan,Janet,Acan,Female,2000-12-28,Uganda,Uganda,+256 7168 594 05,joan_acan220@mail.com,117 Avenue Central Masaka,Masaka,Masaka,38911,Bugema University,2.62,3.16,126,3,3,"DS401, CS101, PHYS101",21,"Pandas, Java, SQL, Deep Learning, TensorFlow, Docker, Machine Learning, Git","Critical Thinking, Teamwork, Time Management, Problem-solving","Computer Vision, Artificial Intelligence","ML Engineer, Software Engineer, Data Scientist","Reading, Hiking, Gaming, Football, Cooking",Auditory,Small group,Late night,"Machine Learning, Cybersecurity","Software Engineering, Algorithms, Networking","DevOps, Linear Algebra, Research Methods",
22943591,Denis,Patience,Ochieng,Male,2004-07-19,Uganda,Uganda,+256 7832 841 58,denisochieng221@co.ug,896 Plot Lower Jinja,Jinja,Jinja,39530,Nsaka University,2.9,3.46,104,5,3,"CS201, DATA201, ML502",15,"PyTorch, C++, R, Machine Learning","Leadership, Teamwork, Critical Thinking, Problem-solving","Data Science, Artificial Intelligence","Cybersecurity Analyst, Data Scientist, AI Researcher, Software Engineer","Music, Sports, Gaming, Watching films, Farming",Reading/Writing,Online,Evening,"None, Computer Vision, Machine Learning",Algorithms,"DevOps, Mobile Development, Cloud Computing",
22583159,Annet,Moses,Ochieng,Female,2004-04-10,Uganda,Uganda,+256 7583 138 57,annetochieng222@yahoo.com,50 Street Upper Kasese,Kasese,Kasese,37825,International University of East Africa,3.86,None,111,103,4,"ML502, AI501, BIO202, PSY101",18,"Docker, TensorFlow, AWS","Teamwork, Problem-solving, Communication, Time Management, Leadership, Critical Thinking",None,Cybersecurity Analyst,Football,Auditory,One-on-one,Evening,"NLP, Computer Vision","Networking, Databases, Web Development, Software Engineering",Security,
22445384,James,,Oryem,Male,2000-02-23,Uganda,Uganda,+256 7572 852 20,jamesoryem223@outlook.com,623 Avenue  Nkumba,Nkumba,Wakiso,91539,Bishop Stuart University,3.27,2.15,30,43,4,"PHYS101, EE301, CS101, DS401",20,"R, Java, AWS, Python, JavaScript, Machine Learning","Communication, Time Management, Problem-solving","NLP, Artificial Intelligence, Data Science",AI Researcher,"Watching films, Music, Dancing, Gaming",Auditory,One-on-one,Afternoon,"Computer Vision, Cybersecurity","Data Structures, Programming","Research Methods, DevOps",
22249343,Eric,,Oryem,Male,2000-07-23,Uganda,Uganda,+256 7057 932 29,eric.oryem224@yahoo.com,324 Road Central Nkozi,Nkozi,Mpigi,23344,Makerere University,3.09,2.85,59,16,6,"CYBER301, PHYS101, PSY101, CS101, ECON101, AI501",21,"PyTorch, TensorFlow, Java, Machine Learning, Git, JavaScript","Critical Thinking, Time Management","Data Science, NLP","Cybersecurity Analyst, Data Scientist, ML Engineer","Gaming, Photography, Football, Cooking",Visual,Alone,Late night,Machine Learning,Software Engineering,DevOps,
22123079,Julius,,Paul,Male,2000-09-09,Uganda,Uganda,+256 7463 774 06,julius_paul225@yahoo.com,606 Avenue Upper Arua,Arua,Arua,34642,Kampala University,2.79,3.02,114,91,5,"DS401, PSY101, MATH101, AI501, CS201",18,"Python, C++, AWS, Git, Docker, Deep Learning","Critical Thinking, Teamwork, Time Management, Problem-solving, Leadership","Artificial Intelligence, NLP","Cybersecurity Analyst, Software Engineer, AI Researcher","Gaming, Music, Watching films, Dancing, Sports",Kinesthetic,One-on-one,Late night,"Machine Learning, Data Science, Computer Vision","Algorithms, Web Development","Cloud Computing, Statistics",
22600113,David,,Nabunya,Male,2001-05-01,Uganda,Uganda,+256 7960 924 36,david.nabunya226@yahoo.com,576 Plot Upper Mukono,Mukono,Mukono,62353,Bugema University,2.96,None,84,54,5,"DS401, ML502, ECON101, CYBER301, MATH101",9,"Deep Learning, TensorFlow, SQL, Machine Learning, Git, R, AWS, Cybersecurity","Problem-solving, Communication, Critical Thinking, Teamwork, Time Management, Leadership",Machine Learning,Cybersecurity Analyst,"Farming, Hiking, Sports",Reading/Writing,Small group,Morning,Data Science,"Web Development, Networking","Security, DevOps",
22997650,Josephine,Betty,Mukasa,Female,2000-11-14,Uganda,Uganda,+256 7964 605 19,josephine.mukasa227@outlook.com,27 Road Upper Arua,Arua,Arua,58168,Great Lakes Regional University,3.55,3.72,80,60,6,"ML502, PSY101, EE301, PHYS101, CS201, ECON101",22,"PyTorch, Deep Learning","Time Management, Critical Thinking, Communication, Problem-solving, Leadership, Teamwork","NLP, Machine Learning, None, Computer Vision","AI Researcher, Cybersecurity Analyst, Data Scientist","Dancing, Sports, Farming",Visual,Small group,Afternoon,"NLP, AI, None, Cybersecurity, Data Science","Programming, Data Structures",Cloud Computing,
22680405,Doreen,Jackline,Acan,Female,2005-11-21,Uganda,Uganda,+256 7960 789 84,doreen_acan228@outlook.com,589 Street Lower Masaka,Masaka,Masaka,99987,King Ceasor University,3.07,2.83,82,99,3,"DATA201, AI501, BIO202",11,"AWS, Python, SQL, Deep Learning, Cybersecurity","Communication, Teamwork, Critical Thinking, Time Management","Artificial Intelligence, NLP, Data Science","ML Engineer, Software Engineer, Data Scientist, Cybersecurity Analyst",Dancing,Reading/Writing,One-on-one,Afternoon,"AI, Machine Learning, NLP, Cybersecurity","Programming, Machine Learning, Data Structures","Statistics, Cloud Computing, Research Methods",
22903548,Joan,,Kiggundu,Female,2003-08-12,Uganda,Uganda,+256 7120 387 30,joan.kiggundu229@gmail.com,728 Avenue Central Busitema,Busitema,Busia,24181,International University of East Africa,3.13,2.29,69,55,6,"DATA201, AI501, PSY101, EE301, ECON101, DS401",15,"Cybersecurity, Docker","Critical Thinking, Time Management, Leadership, Problem-solving, Teamwork, Communication","Machine Learning, None, Artificial Intelligence, NLP","Software Engineer, Data Scientist, AI Researcher, ML Engineer","Reading, Gaming",Kinesthetic,One-on-one,Afternoon,"Machine Learning, Computer Vision, AI, Data Science","Programming, Software Engineering, Machine Learning, Networking",Mobile Development,
22262191,Samuel,Sharon,Aol,Male,2003-03-20,Uganda,Uganda,+256 7070 447 08,samuel.aol230@gmail.com,24 Street Lower Jinja,Jinja,Jinja,42612,Great Lakes Regional University,2.86,3.74,114,82,6,"CS201, MATH101, CS101, ML502, ECON101, PHYS101",9,"AWS, SQL, Deep Learning, Python, Machine Learning, JavaScript","Time Management, Critical Thinking, Communication, Teamwork, Problem-solving, Leadership","Machine Learning, None, Cybersecurity, Artificial Intelligence","AI Researcher, Cybersecurity Analyst, Software Engineer","Farming, Watching films, Music, Cooking",Auditory,Online,Afternoon,"Data Science, Cybersecurity",Programming,Mobile Development,
22664021,Fred,Justine,Ojara,Male,2004-12-24,Uganda,Uganda,+256 7124 252 27,fred_ojara231@yahoo.com,905 Plot  Hoima,Hoima,Hoima,50477,African Rural University,3.33,2.31,112,6,5,"DS401, CS101, PSY101, EE301, CS201",11,"AWS, TensorFlow, R, Java","Communication, Critical Thinking, Teamwork, Time Management","Machine Learning, Data Science, None, Artificial Intelligence",ML Engineer,Hiking,Visual,One-on-one,Afternoon,AI,"Web Development, Databases, Data Structures, Algorithms","Statistics, Security",
22995655,Agnes,,Oloya,Female,2000-02-21,Uganda,Uganda,+256 7545 440 50,agnesoloya232@mail.com,516 Road Lower Kisoro,Kisoro,Kisoro,74977,Busitema University,2.69,2.73,59,87,5,"CS101, BIO202, CS201, PSY101, EE301",13,"Pandas, R, SQL, Python, Docker, PyTorch","Leadership, Problem-solving, Critical Thinking",Machine Learning,"ML Engineer, AI Researcher, Cybersecurity Analyst","Music, Farming, Cooking",Reading/Writing,Online,Morning,"None, Machine Learning, Data Science, Computer Vision","Web Development, Networking, Data Structures, Databases","Cloud Computing, Research Methods, Statistics",
22670595,Mary,Stephen,Odongo,Female,2005-06-13,Uganda,Uganda,+256 7783 432 68,mary_odongo233@co.ug,968 Road Upper Jinja,Jinja,Jinja,13572,Bishop Stuart University,3.18,3.66,90,16,6,"CS101, DATA201, MATH101, ML502, PHYS101, AI501",10,"PyTorch, AWS","Critical Thinking, Problem-solving, Communication, Time Management","Artificial Intelligence, Machine Learning, NLP","Cybersecurity Analyst, AI Researcher","Sports, Photography, Dancing, Hiking, Cooking, Gaming",Reading/Writing,Small group,Evening,"None, Computer Vision, Data Science, Machine Learning","Data Structures, Software Engineering",Mobile Development,
22653033,Charles,,Omondi,Male,2000-03-06,Uganda,Uganda,+256 7406 354 55,charlesomondi234@gmail.com,768 Road Lower Iganga,Iganga,Iganga,51222,Kampala International University,3.11,3.42,50,43,3,"CS201, ML502, PSY101",12,"AWS, SQL, JavaScript, Deep Learning, Pandas, Machine Learning, Python","Problem-solving, Communication, Time Management, Teamwork, Critical Thinking, Leadership","Machine Learning, Cybersecurity, None, Artificial Intelligence","AI Researcher, ML Engineer, Data Scientist, Cybersecurity Analyst","Football, Cooking, Photography, Reading, Hiking, Watching films",Auditory,Online,Evening,"None, Computer Vision, Machine Learning, AI",Machine Learning,"Cloud Computing, DevOps",
22483501,Ivan,,Nakato,Male,2005-11-06,Uganda,Uganda,+256 7412 915 86,ivannakato235@outlook.com,903 Street Lower Lira,Lira,Lira,77881,Busoga University,3.54,2.17,89,6,4,"MATH101, CS201, CS101, ML502",16,"SQL, Java, Docker, Deep Learning, Python, Cybersecurity","Leadership, Teamwork, Critical Thinking, Problem-solving","None, Computer Vision","Data Scientist, ML Engineer, Software Engineer","Music, Farming, Cooking, Reading, Photography, Football",Reading/Writing,One-on-one,Morning,None,"Software Engineering, Algorithms","Linear Algebra, Statistics",
22725943,Lawrence,Christopher,Kiggundu,Male,2004-03-09,Uganda,Uganda,+256 7730 091 70,lawrence.kiggundu236@mail.com,651 Street Upper Masaka,Masaka,Masaka,14793,Ndejje University,3.52,None,31,70,4,"BIO202, CS201, AI501, DATA201",9,"Cybersecurity, Machine Learning, C++, Python, Deep Learning, PyTorch","Leadership, Teamwork, Time Management, Problem-solving","Machine Learning, Computer Vision, Cybersecurity","Software Engineer, Data Scientist, AI Researcher","Photography, Hiking",Auditory,Online,Morning,Cybersecurity,"Software Engineering, Web Development",Statistics,
22769548,Ruth,Janet,Okello,Female,2004-11-21,Uganda,Uganda,+256 7298 195 43,ruthokello237@mail.com,882 Avenue Lower Ibanda,Ibanda,Ibanda,21425,Islamic University in Uganda,2.55,2.42,54,15,4,"PHYS101, MATH101, ECON101, ML502",14,"Docker, JavaScript","Time Management, Critical Thinking, Leadership, Problem-solving","Data Science, Computer Vision, NLP",Software Engineer,"Sports, Music, Watching films",Reading/Writing,Small group,Late night,"None, Computer Vision, NLP, AI","Data Structures, Software Engineering, Machine Learning, Algorithms","Research Methods, Linear Algebra",
22464475,Doreen,Peace,Lakot,Female,1998-08-16,Uganda,Uganda,+256 7206 546 51,doreen.lakot238@outlook.com,231 Plot Lower Nkozi,Nkozi,Mpigi,75491,Kampala International University,2.52,None,38,75,5,"MATH101, AI501, ECON101, BIO202, DATA201",9,"TensorFlow, C++","Communication, Problem-solving, Critical Thinking","Machine Learning, Cybersecurity, NLP, Artificial Intelligence","Cybersecurity Analyst, Software Engineer, AI Researcher","Cooking, Photography, Watching films, Hiking, Music, Football",Visual,Online,Morning,"Data Science, None, Computer Vision, Machine Learning","Software Engineering, Machine Learning",Research Methods,
22984701,Ruth,Fred,Laker,Female,2004-06-18,Uganda,Uganda,+256 7986 814 34,ruth.laker239@gmail.com,179 Avenue  Gulu,Gulu,Gulu,54073,St. Lawrence University,2.28,2.8,107,24,5,"MATH101, ML502, DS401, CYBER301, BIO202",22,"Python, Git, PyTorch, Cybersecurity","Teamwork, Critical Thinking, Time Management, Problem-solving","NLP, Data Science, Artificial Intelligence",ML Engineer,Watching films,Visual,Alone,Late night,Computer Vision,Machine Learning,"Mobile Development, Security, Cloud Computing",
22768790,Prossy,,Oloya,Female,2004-01-18,Uganda,Uganda,+256 7611 064 23,prossy_oloya240@yahoo.com,52 Avenue Central Kisoro,Kisoro,Kisoro,75898,Uganda Christian University,3.63,2.13,105,43,4,"DS401, DATA201, CS101, PSY101",16,"Machine Learning, Deep Learning, Python, Java, JavaScript","Problem-solving, Teamwork, Communication, Critical Thinking, Leadership, Time Management","Cybersecurity, Data Science, NLP, Artificial Intelligence","Software Engineer, Cybersecurity Analyst, ML Engineer","Sports, Photography, Watching films",Reading/Writing,Small group,Afternoon,"Cybersecurity, Computer Vision, None","Data Structures, Databases, Machine Learning","Linear Algebra, Security, Research Methods",
22905419,Pamela,Frank,Tumusiime,Female,2003-07-19,Uganda,Uganda,+256 7625 627 59,pamela_tumusiime241@mail.com,157 Road Upper Kampala,Kampala,Wakiso,92066,Uganda Christian University,2.4,None,70,16,6,"DATA201, AI501, PSY101, PHYS101, EE301, CYBER301",21,"Docker, SQL, C++, Java, TensorFlow, Deep Learning, R","Problem-solving, Leadership","Data Science, Computer Vision, Artificial Intelligence",AI Researcher,"Reading, Watching films, Photography",Kinesthetic,Small group,Evening,"NLP, Cybersecurity",Machine Learning,"Security, Cloud Computing, Linear Algebra",
22323388,Hope,Eric,Omondi,Female,2004-02-08,Uganda,Uganda,+256 7266 423 66,hope.omondi242@yahoo.com,130 Street Lower Busitema,Busitema,Busia,21375,Nsaka University,2.3,3.31,129,53,3,"DATA201, CS101, PHYS101",13,"AWS, Docker, SQL, C++, Machine Learning, Pandas","Teamwork, Communication, Time Management, Problem-solving, Critical Thinking",Computer Vision,"AI Researcher, ML Engineer","Football, Hiking, Farming, Watching films, Reading",Kinesthetic,One-on-one,Morning,"Data Science, Cybersecurity, Machine Learning, AI, None","Software Engineering, Web Development","Mobile Development, DevOps",
22790212,Rose,Ivan,Otim,Female,2005-02-23,Uganda,Uganda,+256 7988 860 83,roseotim243@mail.com,711 Street Lower Nkozi,Nkozi,Mpigi,81209,Muni University,3.2,None,42,55,5,"DATA201, ECON101, CS201, PSY101, ML502",20,"C++, TensorFlow, AWS, Cybersecurity, Docker, R, Machine Learning, Java","Communication, Critical Thinking, Problem-solving, Teamwork, Leadership",Artificial Intelligence,Software Engineer,"Reading, Football",Reading/Writing,One-on-one,Late night,Data Science,"Algorithms, Programming, Databases","DevOps, Cloud Computing, Mobile Development",
22883410,Kenneth,Ronald,Ochieng,Male,2005-11-07,Uganda,Uganda,+256 7593 376 75,kennethochieng244@gmail.com,684 Road Lower Mbarara,Mbarara,Mbarara,82280,Kabale University,2.33,None,121,32,5,"MATH101, AI501, BIO202, DS401, PSY101",18,"Pandas, TensorFlow, AWS, JavaScript, Java, R","Critical Thinking, Leadership, Problem-solving, Time Management, Communication","Artificial Intelligence, Machine Learning, Computer Vision, Data Science","Software Engineer, AI Researcher, Data Scientist, Cybersecurity Analyst","Sports, Music, Photography, Farming, Gaming, Hiking",Reading/Writing,One-on-one,Morning,"NLP, Computer Vision, Cybersecurity, None","Databases, Algorithms, Software Engineering","Linear Algebra, Cloud Computing",
22134242,Joyce,Moses,Adong,Female,2006-11-13,Uganda,Uganda,+256 7645 940 06,joyceadong245@mail.com,565 Road Upper Kasese,Kasese,Kasese,28273,ISBAT University,2.86,3.07,101,22,5,"DATA201, ECON101, PSY101, CS101, BIO202",16,"Docker, TensorFlow, Deep Learning, Cybersecurity, Git, R, AWS, Machine Learning","Communication, Critical Thinking, Teamwork, Leadership, Time Management, Problem-solving",Machine Learning,Cybersecurity Analyst,"Dancing, Farming, Photography, Gaming, Music",Visual,Small group,Afternoon,"None, NLP, Cybersecurity, AI, Data Science",Software Engineering,Cloud Computing,
22200466,Bosco,Martha,Aciro,Male,1998-05-27,Uganda,Uganda,+256 7240 577 25,bosco_aciro246@co.ug,293 Plot Central Arua,Arua,Arua,47093,King Ceasor University,2.38,2.69,74,78,4,"PHYS101, PSY101, ECON101, CYBER301",11,"Docker, Git, Cybersecurity, Machine Learning, Java, JavaScript, Deep Learning, PyTorch","Problem-solving, Teamwork, Critical Thinking, Communication, Leadership","Cybersecurity, Data Science, NLP","Cybersecurity Analyst, Software Engineer","Gaming, Photography, Sports",Kinesthetic,Online,Afternoon,"NLP, None, Cybersecurity, Computer Vision","Programming, Algorithms, Software Engineering, Databases",Mobile Development,
