Registration Number,First Name,Middle Name,Last Name,Gender,Date of Birth,Nationality,Country of Residence,Phone Number,Email Address,Home Address,City,State,Zip Code,University,Current GPA / CGPA,Previous GPA (historic tracking),Credits Completed,Credits Remaining,Courses Enrolled Per Semester,Course Codes,Course Units,Technical Skills,Soft Skills,Research Interests,Professional Interests,Hobbies,Preferred Learning Style,Study Partners Preferences,Preferred Study Hours,CS and Data Science Interests,Strong Computing Fields,Weak Computing Fields,Degree Program
22468958,Ronald,Peter,Nakato,Male,2001-03-13,Uganda,Uganda,+256 7782 970 86,ronaldnakato191@yahoo.com,707 Plot Central Hoima,Hoima,Hoima,91206,Makerere University,2.65,,115,108,5,"CS201, ML502, PHYS101, EE301, DATA201",18,"Python, PyTorch","Leadership, Time Management, Problem-solving","Cybersecurity, NLP, None, Machine Learning",AI Researcher,Farming,Visual,One-on-one,Morning,Data Science,"Programming, Machine Learning, Algorithms, Software Engineering","DevOps, Research Methods",Bachelor of Science in Economics (College of Business and Management Sciences)
22371998,Ronald,Robert,Laker,Male,2003-05-27,Uganda,Uganda,+256 7111 472 48,ronald.laker461@yahoo.com,366 Road Central Mbale,Mbale,Mbale,44036,Makerere University,3.7,3.32,86,67,3,"BIO202, ML502, CYBER301",18,"AWS, Python","Communication, Leadership",Machine Learning,"Data Scientist, AI Researcher, ML Engineer","Farming, Dancing, Photography, Hiking, Sports",Kinesthetic,Small group,Morning,,"Networking, Algorithms, Software Engineering, Web Development",Statistics,Bachelor of Science in Economics (College of Business and Management Sciences)
22670595,Mary,Stephen,Odongo,Female,2005-06-13,Uganda,Uganda,+256 7783 432 68,mary_odongo233@co.ug,968 Road Upper Jinja,Jinja,Jinja,13572,Makerere University,3.18,3.66,90,16,6,"CS101, DATA201, MATH101, ML502, PHYS101, AI501",10,"PyTorch, AWS","Critical Thinking, Problem-solving, Communication, Time Management","Artificial Intelligence, Machine Learning, NLP","Cybersecurity Analyst, AI Researcher","Sports, Photography, Dancing, Hiking, Cooking, Gaming",Reading/Writing,Small group,Evening,"None, Computer Vision, Data Science, Machine Learning","Data Structures, Software Engineering",Mobile Development,Bachelor of Science in Economics (College of Business and Management Sciences)
22681425,Daniel,,Opio,Male,2000-05-02,Uganda,Uganda,+256 7668 156 92,daniel_opio946@mail.com,313 Street Central Budaka,Budaka,Budaka,17965,Makerere University,2.9,3.04,81,30,5,"AI501, ECON101, CS201, MATH101, DATA201",9,"R, C++, Java, Git, PyTorch","Time Management, Leadership, Communication, Critical Thinking, Problem-solving, Teamwork","Artificial Intelligence, None, Computer Vision, NLP","AI Researcher, Data Scientist","Sports, Football",Kinesthetic,One-on-one,Late night,AI,"Databases, Software Engineering","DevOps, Linear Algebra, Cloud Computing",Bachelor of Science in Economics (College of Business and Management Sciences)
22905419,Pamela,Frank,Tumusiime,Female,2003-07-19,Uganda,Uganda,+256 7625 627 59,pamela_tumusiime241@mail.com,157 Road Upper Kampala,Kampala,Wakiso,92066,Makerere University,2.4,,70,16,6,"DATA201, AI501, PSY101, PHYS101, EE301, CYBER301",21,"Docker, SQL, C++, Java, TensorFlow, Deep Learning, R","Problem-solving, Leadership","Data Science, Computer Vision, Artificial Intelligence",AI Researcher,"Reading, Watching films, Photography",Kinesthetic,Small group,Evening,"NLP, Cybersecurity",Machine Learning,"Security, Cloud Computing, Linear Algebra",Bachelor of Science in Economics (College of Business and Management Sciences)
22238545,Rachel,Ruth,Paul,Female,2000-08-03,Uganda,Uganda,+256 7730 625 38,rachel.paul316@mail.com,59 Street Upper Jinja,Jinja,Jinja,28179,Makerere University,3.57,2.74,17,14,4,"BIO202, CS101, EE301, DS401",20,"Git, SQL, Pandas, Java","Communication, Critical Thinking",Cybersecurity,"Cybersecurity Analyst, Data Scientist, ML Engineer","Reading, Cooking, Gaming",Visual,Online,Morning,"None, NLP, AI, Data Science","Software Engineering, Machine Learning, Networking, Web Development","Research Methods, Statistics, Cloud Computing",Bachelor of Science in Economics (College of Business and Management Sciences)
22390122,Henry,Abel,Laker,Male,2002-01-12,Uganda,Uganda,+256 7583 813 58,henry.laker1021@mail.com,76 Plot Upper Lugazi,Lugazi,Buikwe,12332,Makerere University,3.22,,53,23,6,"ML502, MATH101, CS201, ECON101, CS101, CYBER301",16,"Pandas, JavaScript, Machine Learning","Critical Thinking, Communication, Problem-solving",Data Science,Software Engineer,"Dancing, Gaming",Visual,Alone,Evening,"Cybersecurity, AI","Web Development, Algorithms","Cloud Computing, Research Methods, Security",Bachelor of Tourism (College of Business and Management Sciences)
22557296,Isaac,Phillip,Lakot,Male,1998-04-02,Uganda,Uganda,+256 7488 189 50,isaac.lakot598@yahoo.com,445 Plot Central Jinja,Jinja,Jinja,21879,Makerere University,3.95,2.51,111,42,4,"CS101, PSY101, BIO202, DATA201",14,"C++, Git, Pandas, JavaScript, Machine Learning, Python, SQL","Problem-solving, Teamwork",Cybersecurity,Data Scientist,"Watching films, Music",Reading/Writing,One-on-one,Afternoon,Data Science,"Data Structures, Networking","Research Methods, Security",Bachelor of Tourism (College of Business and Management Sciences)
22672370,Doreen,Patience,Ssentongo,Female,2004-09-10,Uganda,Uganda,+256 7028 572 36,doreen_ssentongo1043@gmail.com,880 Avenue Upper Kumi,Kumi,Kumi,48087,Makerere University,3.74,3.2,93,100,4,"MATH101, PSY101, ML502, ECON101",22,"R, SQL, Python, Git, Java","Problem-solving, Critical Thinking, Communication","Computer Vision, NLP, None, Artificial Intelligence",Cybersecurity Analyst,"Photography, Reading, Farming, Football, Hiking, Music",Reading/Writing,Alone,Late night,"Computer Vision, Data Science, NLP","Algorithms, Programming, Web Development",Mobile Development,Bachelor of Tourism (College of Business and Management Sciences)
22507100,Martin,Raymond,Akena,Male,2000-06-24,Uganda,Uganda,+256 7030 198 80,martin.akena560@gmail.com,79 Avenue Lower Kisoro,Kisoro,Kisoro,11276,Makerere University,2.38,3.52,15,25,6,"CS101, BIO202, AI501, PHYS101, EE301, CS201",17,"AWS, TensorFlow, Machine Learning, Deep Learning, Python, Docker","Teamwork, Time Management, Critical Thinking",Artificial Intelligence,"Software Engineer, Data Scientist","Photography, Sports, Reading",Auditory,One-on-one,Afternoon,"Cybersecurity, AI, NLP, Data Science","Algorithms, Machine Learning, Databases, Networking","Security, DevOps, Mobile Development",Bachelor of Tourism (College of Business and Management Sciences)
22586313,Esther,,Odoch,Female,2000-04-13,Uganda,Uganda,+256 7597 252 48,esther.odoch851@outlook.com,58 Plot Lower Masaka,Masaka,Masaka,17972,Makerere University,3.44,2.89,44,86,6,"ECON101, PSY101, DATA201, ML502, CYBER301, CS101",9,"Machine Learning, AWS, Git, Deep Learning, Cybersecurity","Critical Thinking, Leadership, Time Management","NLP, Artificial Intelligence","Software Engineer, ML Engineer",Photography,Auditory,One-on-one,Afternoon,"Cybersecurity, AI, None, Computer Vision","Machine Learning, Algorithms, Databases","Cloud Computing, Security, Mobile Development",Bachelor of Tourism (College of Business and Management Sciences)
22899051,Emmanuel,,Otieno,Male,1999-07-28,Uganda,Uganda,+256 7164 090 72,emmanuel_otieno989@gmail.com,399 Plot Central Njeru,Njeru,Buikwe,17494,Makerere University,2.64,2.06,40,107,5,"DATA201, AI501, DS401, PSY101, EE301",15,"SQL, Machine Learning, Cybersecurity, JavaScript, Git, Java, PyTorch","Teamwork, Communication, Leadership, Critical Thinking, Problem-solving","Cybersecurity, Artificial Intelligence, Data Science, Machine Learning",AI Researcher,"Reading, Photography, Gaming, Football, Cooking, Farming",Auditory,Small group,Morning,"Data Science, Cybersecurity, NLP, Machine Learning","Algorithms, Databases, Software Engineering","Linear Algebra, Security, Mobile Development",Bachelor of Tourism (College of Business and Management Sciences)
22975092,Mercy,Jackline,Ojok,Female,1998-09-13,Uganda,Uganda,+256 7743 085 38,mercyojok968@mail.com,594 Street Upper Kampala,Kampala,Wakiso,79463,Makerere University,3.74,3.56,119,48,5,"PHYS101, ML502, MATH101, AI501, ECON101",19,"Java, Docker, TensorFlow, PyTorch, Deep Learning, AWS, R, Machine Learning","Time Management, Problem-solving, Teamwork",Data Science,"ML Engineer, Cybersecurity Analyst, AI Researcher, Data Scientist","Farming, Reading, Music",Kinesthetic,Online,Late night,"AI, Computer Vision, Data Science, None, Machine Learning","Machine Learning, Networking, Software Engineering, Programming","Security, Cloud Computing",Bachelor of Tourism (College of Business and Management Sciences)
22726014,Ruth,Stephen,Ochieng,Female,1999-08-16,Uganda,Uganda,+256 7711 757 06,ruth.ochieng500@co.ug,668 Plot Upper Kabale,Kabale,Kabale,51753,Makerere University,3.21,3.85,129,77,4,"ML502, CYBER301, AI501, MATH101",9,"Deep Learning, Machine Learning, Python","Critical Thinking, Leadership",NLP,AI Researcher,"Farming, Sports, Reading, Dancing",Reading/Writing,Small group,Afternoon,"Machine Learning, AI","Machine Learning, Databases, Web Development, Networking","Mobile Development, DevOps",Bachelor of Tourism (College of Business and Management Sciences)
22178733,Rachel,Abel,Mugisha,Female,1999-09-12,Uganda,Uganda,+256 7420 819 20,rachel.mugisha936@co.ug,479 Road Lower Masaka,Masaka,Masaka,82197,Makerere University,2.56,3.67,77,65,4,"MATH101, ECON101, PSY101, ML502",13,"PyTorch, AWS, Cybersecurity, Docker, Machine Learning, Java","Critical Thinking, Teamwork","Artificial Intelligence, Computer Vision, NLP, Data Science","Software Engineer, ML Engineer, AI Researcher, Data Scientist","Football, Dancing, Music, Photography, Reading, Cooking",Auditory,Alone,Evening,"None, Computer Vision","Algorithms, Networking, Machine Learning, Software Engineering",Linear Algebra,Bachelor of Tourism (College of Business and Management Sciences)
22507185,Joyce,,Wandera,Female,1999-12-04,Uganda,Uganda,+256 7917 064 29,joycewandera297@gmail.com,102 Road  Mukono,Mukono,Mukono,22538,Makerere University,2.97,,60,3,5,"PHYS101, CS201, DATA201, CYBER301, PSY101",19,"C++, JavaScript, Git, Docker, Machine Learning","Problem-solving, Teamwork, Communication, Leadership, Critical Thinking","Machine Learning, Artificial Intelligence, Data Science, NLP",Cybersecurity Analyst,"Hiking, Reading, Farming, Music, Watching films",Reading/Writing,One-on-one,Morning,"AI, NLP","Data Structures, Machine Learning, Programming, Software Engineering","Cloud Computing, Linear Algebra, Statistics",Bachelor of Tourism (College of Business and Management Sciences)
22292729,Alice,Beatrice,Amony,Female,2005-02-24,Uganda,Uganda,+256 7573 824 16,aliceamony786@outlook.com,651 Road Central Ndejje,Ndejje,Luwero,89816,Makerere University,2.52,2.14,56,18,5,"CYBER301, DATA201, CS101, DS401, ECON101",21,"JavaScript, Machine Learning, Git, TensorFlow, C++, Java","Problem-solving, Time Management, Leadership, Teamwork, Communication, Critical Thinking","Artificial Intelligence, Cybersecurity, Machine Learning, None",Cybersecurity Analyst,"Hiking, Photography, Sports",Kinesthetic,Small group,Late night,"Machine Learning, Cybersecurity","Networking, Algorithms","Security, Linear Algebra, Research Methods",Bachelor of Tourism (College of Business and Management Sciences)
22775916,Anna,Prossy,Ssali,Female,2003-06-26,Uganda,Uganda,+256 7570 705 70,annassali391@co.ug,795 Avenue  Iganga,Iganga,Iganga,70685,Makerere University,3.31,3.83,98,46,4,"DS401, ECON101, EE301, PSY101",22,"AWS, Pandas, Docker, R, SQL, PyTorch, Java","Time Management, Leadership, Communication, Problem-solving, Teamwork, Critical Thinking",,"ML Engineer, Cybersecurity Analyst, Software Engineer, AI Researcher",Gaming,Visual,Alone,Evening,"Machine Learning, Computer Vision, Data Science, None","Data Structures, Databases","Statistics, Research Methods",Bachelor of Tourism (College of Business and Management Sciences)
22465616,Beatrice,,Oryem,Female,2001-01-14,Uganda,Uganda,+256 7067 883 24,beatriceoryem1041@yahoo.com,179 Plot Lower Budaka,Budaka,Budaka,62229,Makerere University,2.81,3.89,90,81,4,"CS201, ML502, EE301, AI501",16,"PyTorch, SQL, Python, Machine Learning, AWS, Cybersecurity, Docker","Communication, Teamwork, Problem-solving","None, Data Science, Computer Vision","Cybersecurity Analyst, Data Scientist","Watching films, Gaming, Football, Dancing, Reading",Visual,One-on-one,Late night,"NLP, None, Machine Learning, Cybersecurity, Data Science","Databases, Networking, Programming","Mobile Development, Statistics, Security",Bachelor of Tourism (College of Business and Management Sciences)
22380968,Samuel,Christine,Odoch,Male,2005-02-17,Uganda,Uganda,+256 7226 187 10,samuel.odoch280@yahoo.com,966 Road Lower Kumi,Kumi,Kumi,61576,Makerere University,2.62,3.22,114,65,3,"BIO202, DS401, ML502",17,"Git, R, Python","Critical Thinking, Communication, Teamwork","Data Science, NLP, Machine Learning, Cybersecurity","AI Researcher, ML Engineer, Software Engineer","Watching films, Music, Hiking",Auditory,One-on-one,Morning,"NLP, Data Science, Machine Learning, Computer Vision","Machine Learning, Networking",Research Methods,Bachelor of Tourism (College of Business and Management Sciences)
22437217,Jesca,,Ssentongo,Female,2005-04-21,Uganda,Uganda,+256 7516 830 40,jesca.ssentongo143@mail.com,733 Avenue Upper Masaka,Masaka,Masaka,59856,Makerere University,2.84,3.07,47,108,5,"CYBER301, ML502, AI501, DS401, ECON101",16,"Docker, Git, Cybersecurity, TensorFlow, SQL, Pandas, Python, Java","Critical Thinking, Communication, Problem-solving","Artificial Intelligence, Machine Learning, Computer Vision","Software Engineer, Cybersecurity Analyst, ML Engineer",Cooking,Visual,Online,Morning,"Data Science, Computer Vision, Machine Learning","Networking, Data Structures","Research Methods, Cloud Computing",Bachelor of Tourism (College of Business and Management Sciences)
22173496,Mark,Fred,Nalwadda,Male,2004-09-11,Uganda,Uganda,+256 7687 179 44,mark.nalwadda566@yahoo.com,973 Street Upper Kabale,Kabale,Kabale,99458,Makerere University,2.67,3.84,76,39,4,"EE301, CS201, CS101, ML502",20,"Java, PyTorch, AWS, Git, Cybersecurity, JavaScript, Machine Learning","Teamwork, Time Management, Problem-solving, Critical Thinking, Leadership","Computer Vision, Artificial Intelligence, Cybersecurity",AI Researcher,"Cooking, Farming",Visual,One-on-one,Evening,Cybersecurity,"Machine Learning, Databases","Security, Research Methods",Bachelor of Tourism (College of Business and Management Sciences)
22875176,Brian,,Oloya,Male,2002-04-06,Uganda,Uganda,+256 7788 562 23,brianoloya850@mail.com,31 Street Lower Kampala,Kampala,Wakiso,84679,Makerere University,2.85,3.33,122,84,5,"ML502, MATH101, PHYS101, CS201, DATA201",21,"C++, TensorFlow","Problem-solving, Teamwork, Leadership, Critical Thinking",Artificial Intelligence,"ML Engineer, Data Scientist, Cybersecurity Analyst","Cooking, Gaming, Watching films, Farming",Visual,Online,Evening,Data Science,Data Structures,DevOps,Bachelor of Tourism (College of Business and Management Sciences)
22620029,Ivan,Jane,Owino,Male,2002-05-21,Uganda,Uganda,+256 7904 617 01,ivan_owino697@yahoo.com,405 Avenue Lower Kisoro,Kisoro,Kisoro,51471,Makerere University,3.69,3.48,34,66,3,"AI501, BIO202, CYBER301",12,"Machine Learning, R, Java, Deep Learning, TensorFlow","Problem-solving, Communication, Time Management, Teamwork, Critical Thinking, Leadership","Artificial Intelligence, Computer Vision","Software Engineer, Data Scientist, Cybersecurity Analyst, ML Engineer","Sports, Football",Auditory,One-on-one,Afternoon,"AI, Data Science, Computer Vision, Machine Learning","Web Development, Networking, Programming, Algorithms","Security, Statistics, DevOps",Bachelor of Tourism (College of Business and Management Sciences)
22864865,James,,Aciro,Male,1998-01-15,Uganda,Uganda,+256 7679 066 53,jamesaciro1040@mail.com,648 Plot Lower Jinja,Jinja,Jinja,46941,Makerere University,2.62,2.75,88,93,3,"CS101, BIO202, PSY101",20,"Deep Learning, TensorFlow","Problem-solving, Communication","NLP, Data Science, Artificial Intelligence, Machine Learning","AI Researcher, Software Engineer, Cybersecurity Analyst, ML Engineer","Watching films, Sports, Farming, Hiking, Music",Reading/Writing,Online,Afternoon,"Data Science, None, NLP, AI","Web Development, Programming","Linear Algebra, Research Methods, Cloud Computing",Bachelor of Tourism (College of Business and Management Sciences)
22133678,Violet,Kenneth,Ochieng,Female,2001-04-28,Uganda,Uganda,+256 7827 790 73,violet_ochieng548@mail.com,433 Street  Kasese,Kasese,Kasese,75964,Makerere University,2.92,2.28,37,54,5,"BIO202, PSY101, PHYS101, DS401, CS201",10,"TensorFlow, Git, Docker, Python, Pandas, Java","Time Management, Leadership, Communication, Teamwork, Critical Thinking",Artificial Intelligence,"ML Engineer, Data Scientist","Music, Photography, Sports, Hiking, Dancing, Gaming",Visual,Online,Late night,"AI, Computer Vision, None, NLP","Software Engineering, Databases, Programming, Algorithms","Cloud Computing, Mobile Development, DevOps",Bachelor of Tourism (College of Business and Management Sciences)
